id,genres,popularity,vote_average,vote_count,revenue,budget,runtime
14392,"[""Action"",""Drama"",""History""]",2.015873,6.2,77,0,40000000,126
14396,"[""Action"",""Comedy"",""Crime""]",0.446018,4.6,71,10337477,20000000,84
14400,"[""Adventure"",""Drama"",""Action"",""Thriller""]",1.89939,6.1,163,0,25412760,108
14408,"[""Comedy""]",0.04752,4.8,10,0,0,87
14412,"[""Drama"",""Thriller"",""Crime"",""Romance""]",1.096286,7.2,119,0,0,113
14416,"[""Drama"",""Action"",""Comedy"",""Foreign""]",0.162298,5.9,6,0,0,98
14420,"[""Documentary""]",0.025272,0,0,0,0,92
14424,"[""Comedy"",""Romance"",""Drama""]",2.082568,5.7,63,0,0,100
14428,"[""Comedy""]",0.320157,6.5,2,0,0,86
14432,"[""Drama"",""Romance""]",1.220118,6.2,18,0,0,92
14436,"[""Documentary"",""Family""]",0.000872,10,1,0,0,3
14440,"[""Thriller"",""Horror""]",0.129181,5.1,17,0,3000000,92
14444,"[""Animation"",""Family""]",0.616696,5.7,130,100491683,30000000,79
14448,"[""Drama"",""Romance""]",0.406848,7,55,0,0,100
14452,"[""Action"",""Thriller""]",0.632146,4.4,29,0,10000000,96
14456,"[""Horror""]",1.273354,4.9,92,4910682,0,84
14460,"[""Science Fiction""]",1.145181,6.1,38,11000000,2000000,104
14464,"[""Comedy""]",0.144818,6.2,19,4215859,0,93
14468,"[""Action"",""Comedy"",""Foreign""]",0.010247,7,3,0,0,150
14472,"[""Horror""]",0.206003,4.3,3,0,4000000,100
14476,"[""Drama"",""Action"",""Thriller"",""Crime""]",1.243739,7.3,24,0,0,95
14480,"[""Family"",""Fantasy""]",0.024297,5.6,5,0,0,80
14484,"[""Drama"",""Romance""]",1.108644,4.6,20,239894,0,106
14488,"[""Fantasy""]",0.001687,0,0,0,0,86
14492,"[""Animation"",""Fantasy"",""Family""]",0.14607,7.1,9,0,0,88
14512,"[""Action"",""Comedy""]",0.212983,4,2,0,0,60
14516,"[""Drama"",""Mystery""]",0.29066,5.3,4,0,500000,95
14520,"[""Comedy"",""Romance""]",0.157593,0,0,0,0,95
14524,"[""Crime"",""Drama""]",0.615679,6.1,18,0,0,108
14536,"[""Comedy""]",1.472779,5.2,89,29010817,8000000,97
14540,"[""Comedy""]",0.535966,6.7,25,0,0,80
14544,"[""Comedy"",""Drama"",""Family""]",0.621926,6.1,26,0,0,112
14548,"[""Drama"",""Comedy"",""Romance"",""Foreign""]",0.000566,0,0,0,0,0
14552,"[""Drama"",""Romance""]",0.377442,7.6,11,0,5000000,86
14556,"[""Drama"",""Thriller""]",0.81923,6.7,66,0,10000000,96
14560,"[""Action"",""Adventure"",""Comedy"",""Family""]",4.168021,5.2,744,183293131,26000000,91
14564,"[""Horror""]",6.083179,4.8,905,83100000,25000000,102
14572,"[""Animation"",""Science Fiction"",""Action""]",0.259224,7,13,0,0,107
14576,"[""Action"",""Thriller"",""Crime""]",1.118583,6.1,64,0,6800000,101
14580,"[""Crime"",""Drama""]",0.933532,7.9,99,0,0,89
14584,"[""Comedy"",""Thriller"",""Crime"",""Mystery""]",0.525925,6.5,15,0,0,92
14588,"[""Comedy"",""Crime"",""Mystery""]",0.390678,7.1,25,0,0,112
14596,"[""Comedy"",""Drama"",""Family""]",1.087357,6.3,16,0,0,93
14600,"[""Comedy"",""Thriller"",""Mystery"",""Romance""]",0.652257,3,4,0,0,105
14604,"[""Comedy""]",0.114431,7.2,14,0,0,86
14608,"[""Drama"",""Foreign"",""Romance""]",0.392697,6.4,6,0,0,116
14612,"[""Family""]",1.386082,7,23,0,0,101
14620,"[""Drama"",""Science Fiction"",""Thriller""]",1.670023,4.6,232,0,0,95
14624,"[""Romance"",""Drama"",""Family""]",1.77604,6.7,71,0,0,114
14628,"[""Comedy"",""Crime"",""Mystery""]",1.195428,5.9,92,35150960,8045760,95
14632,"[""Drama""]",0.026991,0,0,0,0,90
14636,"[""Action"",""Thriller""]",1.679722,5.8,202,8642858,0,113
14644,"[""Comedy""]",0.396528,4.7,19,0,0,104
14648,"[""Comedy"",""Music""]",0.207768,5.7,62,0,0,95
14652,"[""Comedy"",""Drama"",""Foreign""]",0.275288,5.5,15,0,0,114
14656,"[""Thriller""]",0.000849,5.5,2,0,0,107
14660,"[""Drama"",""Horror"",""Thriller""]",0.881909,5.5,47,0,0,87
14664,"[""Crime"",""Drama"",""Action"",""Thriller""]",0.548521,6.1,28,35610100,0,122
14672,"[""Comedy""]",0.075572,7.3,3,0,0,92
14676,"[""Action"",""Adventure"",""Drama"",""Western""]",0.313272,6.6,53,0,0,114
14684,"[""Drama""]",1.313544,6.3,91,14715067,0,106
14688,"[""Comedy"",""Romance""]",0.317715,4.9,44,0,0,100
14696,"[""Fantasy"",""Drama"",""Mystery""]",0.40575,8.1,88,0,0,94
14704,"[""Family"",""Adventure"",""Animation""]",1.187491,4.7,12,0,0,90
14708,"[""Thriller""]",0.399486,4.2,3,0,3000000,93
14712,[],0.000146,0,0,0,0,20
14716,[],0.000656,0,0,0,0,0
14720,"[""Comedy"",""Drama""]",0.165452,6.2,19,0,0,105
14724,[],0.000572,8,1,0,0,0
14728,"[""Fantasy"",""Action"",""Adventure"",""Comedy""]",2.3204,5.9,119,0,0,95
14736,"[""Action"",""Comedy"",""Drama"",""Romance""]",0.716317,7.2,79,27728118,20000000,124
14748,"[""Crime"",""Drama""]",1.970365,7.1,141,1200398,0,100
14752,"[""Drama"",""Romance""]",0.69426,6.9,64,4099000,2079000,183
14756,"[""Drama"",""Action"",""History""]",1.861459,7.5,1229,21888598,11715578,108
14760,"[""Comedy"",""Family""]",0.064148,3,2,0,0,103
14772,"[""Drama""]",0.325617,5.5,11,0,0,90
14776,"[""Fantasy"",""Comedy""]",0.631708,6.4,28,0,0,94
14784,"[""Adventure"",""Fantasy"",""Drama""]",3.356922,7.7,405,3669465,0,117
14788,"[""Drama"",""Crime"",""Mystery""]",0.543551,6.3,33,0,1600000,73
14792,"[""Drama"",""Comedy"",""Romance"",""Foreign""]",0.10963,7.2,11,0,0,8
14804,"[""Music"",""Drama""]",0.8471,7.3,20,0,0,100
14808,"[""History"",""Drama"",""Action""]",0.937906,6.3,15,0,0,133
14812,"[""Drama"",""Foreign""]",0.164437,6.5,16,0,0,125
14816,"[""Action"",""Foreign""]",0.153129,6.5,6,0,0,109
14820,"[""Comedy"",""Drama""]",0.7138,6.6,16,153205,0,94
14832,"[""Drama""]",0.700452,7.1,21,322975,0,105
14836,"[""Animation"",""Family""]",4.089128,7.3,1218,124596398,60000000,100
14840,"[""Drama"",""Fantasy""]",0.613839,9,1,345000,145000,104
14844,"[""Comedy"",""Romance""]",1.188643,6.1,141,12,23000000,111
14848,"[""Comedy"",""Romance""]",0.791983,6,17,0,0,88
14852,"[""Family""]",0.340793,0,0,0,0,50
14864,"[""Drama"",""Thriller"",""Crime"",""Romance""]",1.555257,6.5,43,1293976,0,130
14868,"[""Family"",""Comedy""]",0.439275,6.7,11,0,0,89
14872,"[""Comedy"",""Drama"",""Romance""]",0.969827,5.8,21,0,3000000,98
14880,"[""Crime"",""Drama"",""Mystery"",""Thriller""]",0.001575,0,0,0,0,90
14892,"[""Comedy"",""Drama"",""Mystery"",""Science Fiction""]",0.9998,6,21,0,0,94
14896,"[""Drama""]",0.128369,3.9,4,0,0,90
14900,"[""Crime"",""Family"",""Comedy""]",1.502006,6.9,63,0,0,95
14904,"[""Drama""]",0.632068,6.1,22,524668,0,86
14908,"[""Action"",""Comedy"",""Romance""]",0.899697,4.4,26,4529843,0,108
14912,"[""Comedy""]",1.235046,3,28,0,0,86
14916,"[""Horror"",""Science Fiction""]",0.432708,4.7,25,0,0,92
14924,"[""Drama"",""Music"",""Romance""]",1.830257,6.9,99,2826523,4000000,111
14928,"[""Drama""]",1.222681,6.4,7,0,0,120
14940,"[""Comedy"",""Romance""]",0.697174,5.9,49,165888,0,99
14968,"[""War"",""Comedy"",""Drama"",""History""]",1.019858,7.7,47,33579813,8,133
14976,"[""Drama""]",1.820684,6.2,152,0,0,113
14980,"[""Drama"",""Horror"",""Thriller""]",1.973036,6.5,96,0,0,254
15004,"[""Documentary"",""Horror""]",0.934293,7,23,0,0,90
15008,"[""Drama""]",0.631835,6.5,12,0,0,96
15012,"[""Action"",""Adventure"",""Crime"",""Drama"",""Thriller""]",1.042939,4.8,8,0,5000000,90
15016,"[""Animation"",""Family""]",1.681469,6.5,154,0,0,81
15020,"[""Drama""]",0.474429,5.4,6,0,0,104
15024,"[""Drama"",""Fantasy""]",1.218768,6.3,42,0,20000000,183
15028,"[""Adventure"",""Family"",""Science Fiction"",""Thriller""]",0.55948,4.8,83,38793283,26000000,94
15036,"[""Drama"",""Foreign""]",0.284426,5.9,12,0,0,110
15040,"[""Comedy"",""Crime""]",0.040707,0,0,0,250000,97
15044,"[""History"",""Drama""]",0.91731,6.7,26,0,0,90
15048,"[""History"",""Drama""]",0.714669,6.8,12,0,0,131
15052,"[""Horror"",""Mystery"",""Thriller""]",0.656421,5.4,38,0,0,96
15056,"[""Action"",""Adventure"",""Fantasy"",""Thriller""]",1.499976,3.3,11,0,14000000,170
15060,"[""Animation"",""Comedy""]",1.893464,7.1,123,0,0,90
15064,[],0.000436,5.3,2,0,0,220
15068,"[""Action"",""Thriller"",""Crime""]",0.975099,4.5,4,0,0,92
15072,"[""Documentary""]",0.000647,0,0,0,0,100
15080,"[""Animation"",""Drama"",""Romance""]",1.664438,6.8,136,0,0,118
15084,"[""Drama"",""Comedy"",""Romance""]",0.22288,5.7,21,0,2500000,158
15088,"[""Comedy"",""Drama"",""Romance""]",0.42279,5.4,28,0,0,90
15092,"[""Action"",""Thriller"",""Crime""]",3.064555,5.9,797,34560577,20000000,96
15096,"[""Science Fiction""]",0.938458,6.1,28,0,0,82
15104,"[""Comedy"",""Drama"",""Romance""]",0.687916,5.8,14,4574762,0,103
15108,"[""Comedy""]",0.410739,7.8,7,0,0,131
15112,"[""Action"",""Adventure""]",0.000832,0,0,0,0,0
15116,"[""Documentary""]",0.020498,0,0,0,0,0
15120,"[""Action"",""Comedy"",""Crime""]",0.96356,4.5,45,5678950,0,85
15124,"[""Drama"",""Thriller""]",1.538635,5.1,18,0,12000000,98
15128,"[""Comedy"",""Romance""]",0.429971,5.5,21,0,0,99
15136,"[""Action"",""Thriller""]",1.248933,6.4,42,0,0,110
15140,"[""Comedy""]",0.002376,6,2,0,0,90
15144,"[""Comedy"",""Romance""]",1.234935,6.9,402,23686027,6500000,93
15148,"[""Comedy"",""Drama""]",0.329632,5.3,3,0,0,107
15152,"[""Crime"",""Action"",""Adventure"",""Comedy""]",1.220113,7.2,286,0,0,99
15156,"[""Drama"",""Action"",""Thriller"",""Crime""]",0.522897,7.5,11,3106835,0,108
15164,"[""Family""]",0.064615,0,0,0,0,57
15168,[],0.000644,0,0,0,0,0
15184,"[""Comedy"",""Drama"",""Romance""]",1.557042,6.1,36,0,0,94
15188,"[""Drama"",""Comedy""]",0.210437,4.2,8,0,0,99
15192,"[""Drama"",""War""]",1.787089,6.2,43,0,0,108
15196,"[""Comedy"",""Thriller"",""Crime"",""Mystery""]",1.678572,7.1,345,14643997,15000000,94
15200,"[""Comedy""]",0.089633,6.5,13,0,0,96
15208,"[""Drama"",""Fantasy""]",0.877328,5.6,29,0,0,141
15212,"[""Horror"",""Science Fiction"",""Thriller""]",2.903544,4.2,39,0,3800000,98
15216,"[""Drama""]",0.012999,0,0,0,0,103
15244,"[""Thriller"",""Drama"",""War""]",1.202893,7.9,82,0,0,99
15256,"[""Comedy"",""Drama"",""Romance""]",0.52597,6.2,40,6852450,6000000,101
15260,"[""Documentary""]",0.080367,7.6,21,0,0,93
15264,"[""Western""]",0.204171,5.9,17,0,0,87
15268,"[""Action"",""Adventure"",""Science Fiction"",""Thriller""]",1.945222,4,105,12764201,50000000,97
15272,"[""Documentary"",""Foreign""]",0.047909,6,6,783000,0,93
15276,"[""Comedy""]",0.795205,5.1,46,0,0,90
15280,[],0.000647,0,0,0,0,0
15284,"[""Comedy"",""Drama""]",0.372578,5.9,6,0,0,134
15292,"[""Documentary"",""Drama""]",0.29931,7,15,0,0,87
15300,"[""Drama"",""Music"",""Family""]",0.759948,6.2,61,0,15000000,121
15312,"[""Drama"",""Crime""]",0.061257,5.7,3,0,0,115
15316,"[""Drama""]",0.630887,6.5,10,0,0,79
15320,"[""Documentary""]",0.012042,7,14,0,0,85
15324,"[""Documentary""]",0.305496,5,14,0,3000,32
15336,"[""Comedy""]",0.044982,3.3,2,0,0,0
15340,"[""Drama"",""Comedy"",""Thriller"",""Mystery"",""Foreign""]",0.303675,6.4,9,0,0,103
15352,"[""Drama""]",0.02826,0,0,0,0,113
15356,"[""Thriller"",""Crime"",""Drama"",""Horror""]",1.015402,6.5,196,0,0,91
15360,"[""Mystery"",""Horror"",""Thriller"",""TV Movie""]",0.265431,7.2,22,0,0,74
15368,"[""Documentary""]",0.001137,5.7,3,0,0,78
15372,"[""Comedy""]",0.134819,7.2,7,0,0,93
15380,"[""Crime"",""Drama""]",0.091776,7.5,2,0,0,82
15384,"[""Drama"",""Action"",""Comedy"",""History"",""Thriller""]",0.99442,7.1,101,121059225,80000000,136
15388,"[""Comedy""]",0.070125,6.7,6,0,0,99
15392,"[""Drama"",""Music"",""Mystery"",""Romance""]",1.493558,6.8,60,5738952,0,99
15400,"[""Animation"",""Family"",""Comedy""]",1.007254,6.6,86,0,0,66
15412,"[""Comedy""]",0.137358,6.8,18,0,0,135
15416,"[""Documentary""]",0.009152,0,0,0,0,72
15420,"[""Thriller"",""Horror""]",0.696657,5.6,13,0,0,88
15432,"[""Comedy""]",0.002444,0,0,0,0,90
15436,"[""Comedy""]",0.73126,5.6,15,0,0,98
15440,"[""Drama"",""Horror"",""Mystery"",""Thriller""]",1.642281,6.4,50,0,0,86
15456,"[""Thriller""]",0.117779,0,0,0,0,97
15460,"[""Drama"",""Romance""]",1.400434,5.4,17,0,0,105
15464,[],0.041531,4,1,0,0,128
15468,"[""Thriller""]",0.189162,6.1,6,0,0,98
15472,"[""Drama"",""Thriller"",""Crime"",""Mystery""]",3.497861,7.4,932,104345682,13000000,152
15476,"[""Horror"",""Thriller""]",1.173089,4.7,17,0,3000000,100
15480,"[""Comedy""]",0.159022,5.4,5,0,0,104
15484,"[""Drama""]",0.637817,7.1,36,0,0,87
15488,"[""Crime"",""Horror"",""Mystery""]",0.294497,3.1,7,0,0,90
15492,"[""Drama"",""Romance""]",0.082292,1.5,2,0,0,88
15496,"[""Drama"",""Comedy"",""Foreign""]",0.00319,7.4,4,0,0,88
15504,"[""Drama""]",0.001211,10,1,0,25,0
15508,[],0.000874,0,0,0,0,114
15512,"[""Animation"",""Family"",""Adventure"",""Science Fiction""]",4.417986,6,1301,381509870,175000000,94
